ISO_Year,ISO_Week,ISO_Week_Start_Date,LandingPage_Group,Channel_Group,Device_Group,Sessions,TotalUsers,NewUsers,Pageviews
2024,19,2024-05-06,./housing/,Undefined,MOBILE,170,170,0,1207
2024,19,2024-05-06,./housing/,Undefined,NON-MOBILE,132,132,0,1738
2024,19,2024-05-06,./members/,Direct,MOBILE,50370,42284,6739,166196
2024,19,2024-05-06,./members/,Direct,NON-MOBILE,73225,60191,2627,375828
2024,19,2024-05-06,./members/,Other,MOBILE,2393,1909,117,8925
2024,19,2024-05-06,./members/,Other,NON-MOBILE,4625,3803,135,20948
2024,19,2024-05-06,./members/,Paid,MOBILE,11044,8992,275,38790
2024,19,2024-05-06,./members/,Paid,NON-MOBILE,19757,16713,150,95150
2024,19,2024-05-06,./members/,SEO,MOBILE,7928,6408,269,28600
2024,19,2024-05-06,./members/,SEO,NON-MOBILE,15627,13185,200,74564
2024,19,2024-05-06,./members/,Undefined,MOBILE,1124,1123,0,5503
2024,19,2024-05-06,./members/,Undefined,NON-MOBILE,6803,6048,0,105330
2024,19,2024-05-06,.Home,Direct,MOBILE,71833,61970,27343,403044
2024,19,2024-05-06,.Home,Direct,NON-MOBILE,57476,49385,13058,378261
2024,19,2024-05-06,.Home,Other,MOBILE,4760,4138,2004,19683
2024,19,2024-05-06,.Home,Other,NON-MOBILE,4758,4017,694,27971
2024,19,2024-05-06,.Home,Paid,MOBILE,27256,23077,7891,159974
2024,19,2024-05-06,.Home,Paid,NON-MOBILE,38626,34574,11117,271991
2024,19,2024-05-06,.Home,SEO,MOBILE,15771,13126,4366,94169
2024,19,2024-05-06,.Home,SEO,NON-MOBILE,22908,20049,5353,161779
2024,19,2024-05-06,.Home,Undefined,MOBILE,1320,1319,0,3881
2024,19,2024-05-06,.Home,Undefined,NON-MOBILE,494,471,0,3744
2024,19,2024-05-06,.LYP,Direct,MOBILE,4606,4074,2520,17086
2024,19,2024-05-06,.LYP,Direct,NON-MOBILE,2514,2014,697,17271
2024,19,2024-05-06,.LYP,Other,MOBILE,722,678,498,1359
2024,19,2024-05-06,.LYP,Other,NON-MOBILE,358,285,90,1649
2024,19,2024-05-06,.LYP,Paid,MOBILE,63544,61076,50737,205019
2024,19,2024-05-06,.LYP,Paid,NON-MOBILE,23202,21993,11837,152691
2024,19,2024-05-06,.LYP,SEO,MOBILE,413,344,37,1125
2024,19,2024-05-06,.LYP,SEO,NON-MOBILE,563,395,41,1852
2024,19,2024-05-06,.LYP,Undefined,MOBILE,263,263,7,799
2024,19,2024-05-06,.LYP,Undefined,NON-MOBILE,57,57,1,310
2024,19,2024-05-06,.LYP Payment,Direct,MOBILE,2,2,0,12
2024,19,2024-05-06,.LYP Payment,Direct,NON-MOBILE,23,11,2,255
2024,19,2024-05-06,.LYP Payment,Other,NON-MOBILE,1,1,0,3
2024,19,2024-05-06,.Other,Direct,MOBILE,18858,17849,5053,24167
2024,19,2024-05-06,.Other,Direct,NON-MOBILE,24903,23283,1791,58635
2024,19,2024-05-06,.Other,Other,MOBILE,877,826,333,1425
2024,19,2024-05-06,.Other,Other,NON-MOBILE,4460,3737,91,142351
2024,19,2024-05-06,.Other,Paid,MOBILE,6547,6141,818,14002
2024,19,2024-05-06,.Other,Paid,NON-MOBILE,13472,12659,453,23442
2024,19,2024-05-06,.Other,SEO,MOBILE,6607,6104,1698,19856
2024,19,2024-05-06,.Other,SEO,NON-MOBILE,12242,11392,1230,34613
2024,19,2024-05-06,.Other,Undefined,MOBILE,1353,1353,0,5181
2024,19,2024-05-06,.Other,Undefined,NON-MOBILE,1427,1384,0,12204
2024,19,2024-05-06,.Property,Direct,MOBILE,48388,35878,18403,117574
2024,19,2024-05-06,.Property,Direct,NON-MOBILE,27082,18590,2156,99686
2024,19,2024-05-06,.Property,Other,MOBILE,15166,14732,13701,35061
2024,19,2024-05-06,.Property,Other,NON-MOBILE,2831,2551,1212,11896
2024,19,2024-05-06,.Property,Paid,MOBILE,5078,3036,49,18572
2024,19,2024-05-06,.Property,Paid,NON-MOBILE,4971,4166,17,34205
2024,19,2024-05-06,.Property,SEO,MOBILE,4216,2529,195,13321
2024,19,2024-05-06,.Property,SEO,NON-MOBILE,5016,4281,424,36437
2024,19,2024-05-06,.Property,Undefined,MOBILE,333,333,0,1500
2024,19,2024-05-06,.Property,Undefined,NON-MOBILE,338,335,0,3372
2024,20,2024-05-13,./corporate/,Direct,MOBILE,237,218,165,1529
2024,20,2024-05-13,./corporate/,Direct,NON-MOBILE,174,155,88,1400
2024,20,2024-05-13,./corporate/,Other,MOBILE,2,2,0,8
2024,20,2024-05-13,./corporate/,Other,NON-MOBILE,34,21,7,309
2024,20,2024-05-13,./corporate/,Paid,MOBILE,79,75,28,502
2024,20,2024-05-13,./corporate/,Paid,NON-MOBILE,43,42,15,526
2024,20,2024-05-13,./corporate/,SEO,MOBILE,4313,4040,3015,25744
2024,20,2024-05-13,./corporate/,SEO,NON-MOBILE,2714,2610,1793,19105
2024,20,2024-05-13,./corporate/,Undefined,MOBILE,6,6,0,81
2024,20,2024-05-13,./corporate/,Undefined,NON-MOBILE,5,5,0,31
2024,20,2024-05-13,./housing/,Direct,MOBILE,6211,4837,1907,23618
2024,20,2024-05-13,./housing/,Direct,NON-MOBILE,3270,2791,441,27546
2024,20,2024-05-13,./housing/,Other,MOBILE,326,275,67,1166
2024,20,2024-05-13,./housing/,Other,NON-MOBILE,312,271,12,3369
2024,20,2024-05-13,./housing/,Paid,MOBILE,3248,2297,33,11154
2024,20,2024-05-13,./housing/,Paid,NON-MOBILE,1982,1678,37,12625
2024,20,2024-05-13,./housing/,SEO,MOBILE,4938,4201,1926,28615
2024,20,2024-05-13,./housing/,SEO,NON-MOBILE,4893,4395,1540,35565
2024,20,2024-05-13,./housing/,Undefined,MOBILE,229,229,0,1669
2024,20,2024-05-13,./housing/,Undefined,NON-MOBILE,115,115,0,1062
2024,20,2024-05-13,./members/,Direct,MOBILE,48425,40940,6678,159962
2024,20,2024-05-13,./members/,Direct,NON-MOBILE,66743,55433,2580,339586
2024,20,2024-05-13,./members/,Other,MOBILE,3769,3006,68,12979
2024,20,2024-05-13,./members/,Other,NON-MOBILE,6959,5445,50,31674
2024,20,2024-05-13,./members/,Paid,MOBILE,13389,10910,286,50066
2024,20,2024-05-13,./members/,Paid,NON-MOBILE,24059,20393,147,118792
2024,20,2024-05-13,./members/,SEO,MOBILE,9245,7437,288,33858
2024,20,2024-05-13,./members/,SEO,NON-MOBILE,18252,15082,270,88450
2024,20,2024-05-13,./members/,Undefined,MOBILE,1328,1327,0,6555
2024,20,2024-05-13,./members/,Undefined,NON-MOBILE,6929,6240,0,105091
2024,20,2024-05-13,.Home,Direct,MOBILE,72020,62902,27516,394108
2024,20,2024-05-13,.Home,Direct,NON-MOBILE,53301,46478,12161,343163
2024,20,2024-05-13,.Home,Other,MOBILE,14436,13040,5581,65206
2024,20,2024-05-13,.Home,Other,NON-MOBILE,11716,10615,2181,70824
2024,20,2024-05-13,.Home,Paid,MOBILE,29357,24818,8163,175517
2024,20,2024-05-13,.Home,Paid,NON-MOBILE,41221,37022,11316,298635
2024,20,2024-05-13,.Home,SEO,MOBILE,16398,13768,4214,101233
2024,20,2024-05-13,.Home,SEO,NON-MOBILE,24982,21692,5394,177428
2024,20,2024-05-13,.Home,Undefined,MOBILE,1455,1455,0,5087
2024,20,2024-05-13,.Home,Undefined,NON-MOBILE,520,490,0,3818
2024,20,2024-05-13,.LYP,Direct,MOBILE,4531,4050,2582,15943
2024,20,2024-05-13,.LYP,Direct,NON-MOBILE,2042,1739,515,13430
2024,20,2024-05-13,.LYP,Other,MOBILE,1262,1166,804,2759
2024,20,2024-05-13,.LYP,Other,NON-MOBILE,564,517,255,2974
2024,20,2024-05-13,.LYP,Paid,MOBILE,65532,62931,51984,218508
2024,20,2024-05-13,.LYP,Paid,NON-MOBILE,22463,21319,11267,147764
2024,20,2024-05-13,.LYP,SEO,MOBILE,386,324,40,1400
2024,20,2024-05-13,.LYP,SEO,NON-MOBILE,530,395,45,2110
2024,20,2024-05-13,.LYP,Undefined,MOBILE,277,277,7,907
2024,20,2024-05-13,.LYP,Undefined,NON-MOBILE,56,55,0,279
2024,20,2024-05-13,.LYP Payment,Direct,MOBILE,12,11,1,19
2024,20,2024-05-13,.LYP Payment,Direct,NON-MOBILE,25,12,2,242
2024,20,2024-05-13,.LYP Payment,Other,MOBILE,4,2,0,4
2024,20,2024-05-13,.LYP Payment,Paid,MOBILE,4,2,0,4
2024,20,2024-05-13,.LYP Payment,Paid,NON-MOBILE,2,2,0,5
2024,20,2024-05-13,.LYP Payment,SEO,MOBILE,2,2,0,4
2024,20,2024-05-13,.Other,Direct,MOBILE,18658,17743,5216,22998
2024,20,2024-05-13,.Other,Direct,NON-MOBILE,22869,21269,1889,48012
2024,20,2024-05-13,.Other,Other,MOBILE,1952,1870,640,3631
2024,20,2024-05-13,.Other,Other,NON-MOBILE,5337,4503,147,155942
2024,20,2024-05-13,.Other,Paid,MOBILE,6778,6350,809,13632
2024,20,2024-05-13,.Other,Paid,NON-MOBILE,14284,13468,499,23470
2024,20,2024-05-13,.Other,SEO,MOBILE,6610,6081,1726,19593
2024,20,2024-05-13,.Other,SEO,NON-MOBILE,12759,11880,1189,40745
2024,20,2024-05-13,.Other,Undefined,MOBILE,1360,1360,0,5128
2024,20,2024-05-13,.Other,Undefined,NON-MOBILE,1394,1333,0,12080
2024,20,2024-05-13,.Property,Direct,MOBILE,46787,34846,18253,111592
2024,20,2024-05-13,.Property,Direct,NON-MOBILE,28668,18104,2204,91467
2024,20,2024-05-13,.Property,Other,MOBILE,14024,13479,12445,32528
2024,20,2024-05-13,.Property,Other,NON-MOBILE,2610,2342,923,11808
2024,20,2024-05-13,.Property,Paid,MOBILE,5820,3468,30,19990
2024,20,2024-05-13,.Property,Paid,NON-MOBILE,5904,5031,13,41444
2024,20,2024-05-13,.Property,SEO,MOBILE,4238,2590,186,13888
2024,20,2024-05-13,.Property,SEO,NON-MOBILE,5755,4874,380,39881
2024,20,2024-05-13,.Property,Undefined,MOBILE,364,362,0,1757
2024,20,2024-05-13,.Property,Undefined,NON-MOBILE,365,356,0,3459
2024,21,2024-05-20,./corporate/,Direct,MOBILE,176,166,133,830
2024,21,2024-05-20,./corporate/,Direct,NON-MOBILE,104,96,44,661
2024,21,2024-05-20,./corporate/,Other,MOBILE,1,1,1,10
2024,21,2024-05-20,./corporate/,Other,NON-MOBILE,51,30,4,317
2024,21,2024-05-20,./corporate/,Paid,MOBILE,28,27,3,243
2024,21,2024-05-20,./corporate/,Paid,NON-MOBILE,13,12,3,46
2024,21,2024-05-20,./corporate/,SEO,MOBILE,3427,3155,2344,20418
2024,21,2024-05-20,./corporate/,SEO,NON-MOBILE,2042,1973,1328,14944
2024,21,2024-05-20,./corporate/,Undefined,MOBILE,8,8,0,72
2024,21,2024-05-20,./corporate/,Undefined,NON-MOBILE,2,2,0,3
2024,21,2024-05-20,./housing/,Direct,MOBILE,5883,4738,2060,20476
2024,21,2024-05-20,./housing/,Direct,NON-MOBILE,2884,2484,375,22278
2024,21,2024-05-20,./housing/,Other,MOBILE,480,398,152,1816
2024,21,2024-05-20,./housing/,Other,NON-MOBILE,454,374,23,3887
2024,21,2024-05-20,./housing/,Paid,MOBILE,3001,2150,24,10699
2024,21,2024-05-20,./housing/,Paid,NON-MOBILE,1914,1623,24,14313
2024,21,2024-05-20,./housing/,SEO,MOBILE,4890,4155,1871,28219
2024,21,2024-05-20,./housing/,SEO,NON-MOBILE,4605,4119,1406,33878
2024,21,2024-05-20,./housing/,Undefined,MOBILE,153,153,0,1209
2024,21,2024-05-20,./housing/,Undefined,NON-MOBILE,109,109,0,1009
2024,21,2024-05-20,./members/,Direct,MOBILE,41229,34857,5619,133716
2024,21,2024-05-20,./members/,Direct,NON-MOBILE,54652,45584,2079,268376
2024,21,2024-05-20,./members/,Other,MOBILE,5698,4605,77,19428
2024,21,2024-05-20,./members/,Other,NON-MOBILE,10003,8051,65,46907
2024,21,2024-05-20,./members/,Paid,MOBILE,13185,10732,234,49118
2024,21,2024-05-20,./members/,Paid,NON-MOBILE,24091,20084,122,122238
2024,21,2024-05-20,./members/,SEO,MOBILE,9160,7369,250,34065
2024,21,2024-05-20,./members/,SEO,NON-MOBILE,18503,15096,195,91948
2024,21,2024-05-20,./members/,Undefined,MOBILE,1158,1156,0,6013
2024,21,2024-05-20,./members/,Undefined,NON-MOBILE,6867,6119,0,105068
2024,21,2024-05-20,.Home,Direct,MOBILE,61367,53957,23138,324900
2024,21,2024-05-20,.Home,Direct,NON-MOBILE,45826,40184,9936,286938
2024,21,2024-05-20,.Home,Other,MOBILE,14500,12850,4592,64183
2024,21,2024-05-20,.Home,Other,NON-MOBILE,12253,10654,1670,73220
2024,21,2024-05-20,.Home,Paid,MOBILE,29898,25326,8390,174941
2024,21,2024-05-20,.Home,Paid,NON-MOBILE,39299,35236,10790,286092
2024,21,2024-05-20,.Home,SEO,MOBILE,16073,13486,4148,99756
2024,21,2024-05-20,.Home,SEO,NON-MOBILE,24443,21195,5281,176647
2024,21,2024-05-20,.Home,Undefined,MOBILE,1263,1264,0,4219
2024,21,2024-05-20,.Home,Undefined,NON-MOBILE,435,418,0,3157
2024,21,2024-05-20,.LYP,Direct,MOBILE,3984,3607,2346,15128
2024,21,2024-05-20,.LYP,Direct,NON-MOBILE,1648,1445,495,10716
2024,21,2024-05-20,.LYP,Other,MOBILE,836,763,437,1943
2024,21,2024-05-20,.LYP,Other,NON-MOBILE,485,421,134,2589
2024,21,2024-05-20,.LYP,Paid,MOBILE,57211,54762,44944,195497
2024,21,2024-05-20,.LYP,Paid,NON-MOBILE,18643,17801,9523,125631
2024,21,2024-05-20,.LYP,SEO,MOBILE,404,360,54,1354
2024,21,2024-05-20,.LYP,SEO,NON-MOBILE,402,335,19,1532
2024,21,2024-05-20,.LYP,Undefined,MOBILE,225,225,7,856
2024,21,2024-05-20,.LYP,Undefined,NON-MOBILE,62,62,0,321
2024,21,2024-05-20,.LYP Payment,Direct,MOBILE,48,40,3,67
2024,21,2024-05-20,.LYP Payment,Direct,NON-MOBILE,29,24,5,349
2024,21,2024-05-20,.LYP Payment,Other,NON-MOBILE,3,2,0,7
2024,21,2024-05-20,.LYP Payment,Paid,MOBILE,43,36,1,73
2024,21,2024-05-20,.LYP Payment,Paid,NON-MOBILE,13,13,0,104
2024,21,2024-05-20,.LYP Payment,SEO,MOBILE,9,6,0,19
2024,21,2024-05-20,.LYP Payment,SEO,NON-MOBILE,3,3,0,28
2024,21,2024-05-20,.LYP Payment,Undefined,NON-MOBILE,2,2,0,74
2024,21,2024-05-20,.Other,Direct,MOBILE,17143,16282,4998,21746
2024,21,2024-05-20,.Other,Direct,NON-MOBILE,19737,18282,1553,39919
2024,21,2024-05-20,.Other,Other,MOBILE,1836,1705,435,2867
2024,21,2024-05-20,.Other,Other,NON-MOBILE,5884,5065,83,155628
2024,21,2024-05-20,.Other,Paid,MOBILE,6877,6381,817,14710
2024,21,2024-05-20,.Other,Paid,NON-MOBILE,13690,12873,440,22336
2024,21,2024-05-20,.Other,SEO,MOBILE,6280,5813,1657,17681
2024,21,2024-05-20,.Other,SEO,NON-MOBILE,12423,11559,1140,35419
2024,21,2024-05-20,.Other,Undefined,MOBILE,1065,1065,0,4231
2024,21,2024-05-20,.Other,Undefined,NON-MOBILE,1396,1348,0,10542
2024,21,2024-05-20,.Property,Direct,MOBILE,42531,31887,17262,101387
2024,21,2024-05-20,.Property,Direct,NON-MOBILE,28025,25444,2122,81493
2024,21,2024-05-20,.Property,Other,MOBILE,10328,9680,8481,24636
2024,21,2024-05-20,.Property,Other,NON-MOBILE,2711,2407,704,12959
2024,21,2024-05-20,.Property,Paid,MOBILE,5413,3297,15,19247
2024,21,2024-05-20,.Property,Paid,NON-MOBILE,5858,4981,12,40058
2024,21,2024-05-20,.Property,SEO,MOBILE,4056,2450,199,13971
2024,21,2024-05-20,.Property,SEO,NON-MOBILE,5599,4688,287,37257
2024,21,2024-05-20,.Property,Undefined,MOBILE,270,269,0,1459
2024,21,2024-05-20,.Property,Undefined,NON-MOBILE,296,290,0,2778
2024,22,2024-05-27,./corporate/,Direct,MOBILE,216,204,170,1031
2024,22,2024-05-27,./corporate/,Direct,NON-MOBILE,150,134,85,887
2024,22,2024-05-27,./corporate/,Other,MOBILE,2,2,2,4
2024,22,2024-05-27,./corporate/,Other,NON-MOBILE,22,19,6,152
2024,22,2024-05-27,./corporate/,Paid,MOBILE,14,12,1,82
2024,22,2024-05-27,./corporate/,Paid,NON-MOBILE,13,13,2,108
2024,22,2024-05-27,./corporate/,SEO,MOBILE,4081,3823,2904,24632
2024,22,2024-05-27,./corporate/,SEO,NON-MOBILE,2147,2088,1490,15161
2024,22,2024-05-27,./corporate/,Undefined,MOBILE,6,6,0,40
2024,22,2024-05-27,./corporate/,Undefined,NON-MOBILE,4,4,0,13
2024,22,2024-05-27,./housing/,Direct,MOBILE,6617,5523,2077,25193
2024,22,2024-05-27,./housing/,Direct,NON-MOBILE,3266,2907,444,24329
2024,22,2024-05-27,./housing/,Other,MOBILE,355,306,70,1736
2024,22,2024-05-27,./housing/,Other,NON-MOBILE,433,374,39,3321
2024,22,2024-05-27,./housing/,Paid,MOBILE,3872,2969,21,12173
2024,22,2024-05-27,./housing/,Paid,NON-MOBILE,2455,2120,19,14026
2024,22,2024-05-27,./housing/,SEO,MOBILE,6006,5133,2133,33688
2024,22,2024-05-27,./housing/,SEO,NON-MOBILE,4500,4101,1353,33234
2024,22,2024-05-27,./housing/,Undefined,MOBILE,237,236,0,1619
2024,22,2024-05-27,./housing/,Undefined,NON-MOBILE,125,125,0,919
2024,22,2024-05-27,./members/,Direct,MOBILE,39403,33534,5749,125314
2024,22,2024-05-27,./members/,Direct,NON-MOBILE,49235,41189,1951,239792
2024,22,2024-05-27,./members/,Other,MOBILE,5129,4121,89,19226
2024,22,2024-05-27,./members/,Other,NON-MOBILE,9935,7812,39,47632
2024,22,2024-05-27,./members/,Paid,MOBILE,13581,11021,198,51320
2024,22,2024-05-27,./members/,Paid,NON-MOBILE,25180,21172,87,126583
2024,22,2024-05-27,./members/,SEO,MOBILE,10451,8378,255,39106
2024,22,2024-05-27,./members/,SEO,NON-MOBILE,19268,15772,126,100622
2024,22,2024-05-27,./members/,Undefined,MOBILE,1178,1176,0,5296
2024,22,2024-05-27,./members/,Undefined,NON-MOBILE,6271,5690,0,93833
2024,22,2024-05-27,.Home,Direct,MOBILE,62333,55430,23794,332280
2024,22,2024-05-27,.Home,Direct,NON-MOBILE,43624,38588,9922,265166
2024,22,2024-05-27,.Home,Other,MOBILE,10068,8747,2600,48246
2024,22,2024-05-27,.Home,Other,NON-MOBILE,9204,7668,850,57698
2024,22,2024-05-27,.Home,Paid,MOBILE,30888,26732,8680,189802
2024,22,2024-05-27,.Home,Paid,NON-MOBILE,38802,34402,9836,280618
2024,22,2024-05-27,.Home,SEO,MOBILE,17410,14530,4257,108090
2024,22,2024-05-27,.Home,SEO,NON-MOBILE,23787,20730,4973,177326
2024,22,2024-05-27,.Home,Undefined,MOBILE,1332,1332,0,4245
2024,22,2024-05-27,.Home,Undefined,NON-MOBILE,455,435,0,4116
2024,22,2024-05-27,.LYP,Direct,MOBILE,4381,4025,2878,17510
2024,22,2024-05-27,.LYP,Direct,NON-MOBILE,1525,1396,577,11414
2024,22,2024-05-27,.LYP,Other,MOBILE,876,808,518,2575
2024,22,2024-05-27,.LYP,Other,NON-MOBILE,431,409,162,2231
2024,22,2024-05-27,.LYP,Paid,MOBILE,57901,55949,46544,208960
2024,22,2024-05-27,.LYP,Paid,NON-MOBILE,22447,21758,12362,158879
2024,22,2024-05-27,.LYP,SEO,MOBILE,441,382,38,1502
2024,22,2024-05-27,.LYP,SEO,NON-MOBILE,434,394,50,1976
2024,22,2024-05-27,.LYP,Undefined,MOBILE,53,53,1,146
2024,22,2024-05-27,.LYP,Undefined,NON-MOBILE,31,31,0,155
2024,22,2024-05-27,.LYP Payment,Direct,MOBILE,259,217,19,678
2024,22,2024-05-27,.LYP Payment,Direct,NON-MOBILE,64,59,7,625
2024,22,2024-05-27,.LYP Payment,Other,MOBILE,22,20,1,40
2024,22,2024-05-27,.LYP Payment,Other,NON-MOBILE,15,8,0,38
2024,22,2024-05-27,.LYP Payment,Paid,MOBILE,279,236,20,510
2024,22,2024-05-27,.LYP Payment,Paid,NON-MOBILE,67,59,1,394
2024,22,2024-05-27,.LYP Payment,SEO,MOBILE,43,37,0,63
2024,22,2024-05-27,.LYP Payment,SEO,NON-MOBILE,24,23,0,105
2024,22,2024-05-27,.LYP Payment,Undefined,MOBILE,2,2,0,7
2024,22,2024-05-27,.Other,Direct,MOBILE,17103,16247,5298,23476
2024,22,2024-05-27,.Other,Direct,NON-MOBILE,17703,16594,1450,34730
2024,22,2024-05-27,.Other,Other,MOBILE,1344,1259,326,2256
2024,22,2024-05-27,.Other,Other,NON-MOBILE,5449,4695,75,140207
2024,22,2024-05-27,.Other,Paid,MOBILE,6863,6429,826,14702
2024,22,2024-05-27,.Other,Paid,NON-MOBILE,14096,13245,415,22950
2024,22,2024-05-27,.Other,SEO,MOBILE,7178,6603,1801,21797
2024,22,2024-05-27,.Other,SEO,NON-MOBILE,12872,11957,1298,40556
2024,22,2024-05-27,.Other,Undefined,MOBILE,938,938,0,3637
2024,22,2024-05-27,.Other,Undefined,NON-MOBILE,1245,1200,0,9568
2024,22,2024-05-27,.Property,Direct,MOBILE,42610,32135,17744,101158
2024,22,2024-05-27,.Property,Direct,NON-MOBILE,15833,14163,2030,65705
2024,22,2024-05-27,.Property,Other,MOBILE,12133,11557,10480,27588
2024,22,2024-05-27,.Property,Other,NON-MOBILE,2788,2480,822,12090
2024,22,2024-05-27,.Property,Paid,MOBILE,5654,3405,30,20647
2024,22,2024-05-27,.Property,Paid,NON-MOBILE,5878,4969,23,43452
2024,22,2024-05-27,.Property,SEO,MOBILE,4557,2845,196,15656
2024,22,2024-05-27,.Property,SEO,NON-MOBILE,5700,4921,337,40846
2024,22,2024-05-27,.Property,Undefined,MOBILE,357,356,0,2149
2024,22,2024-05-27,.Property,Undefined,NON-MOBILE,367,366,0,3597
2024,23,2024-06-03,./corporate/,Direct,MOBILE,225,214,180,1029
2024,23,2024-06-03,./corporate/,Direct,NON-MOBILE,149,141,93,822
2024,23,2024-06-03,./corporate/,Other,MOBILE,28,27,21,91
2024,23,2024-06-03,./corporate/,Other,NON-MOBILE,21,21,15,118
2024,23,2024-06-03,./corporate/,Paid,MOBILE,15,15,3,66
2024,23,2024-06-03,./corporate/,Paid,NON-MOBILE,12,10,2,73
2024,23,2024-06-03,./corporate/,SEO,MOBILE,4218,3959,2968,25028
2024,23,2024-06-03,./corporate/,SEO,NON-MOBILE,2431,2359,1701,17474
2024,23,2024-06-03,./corporate/,Undefined,MOBILE,13,13,0,48
2024,23,2024-06-03,./corporate/,Undefined,NON-MOBILE,2,2,0,12
2024,23,2024-06-03,./housing/,Direct,MOBILE,7009,5834,2300,25383
2024,23,2024-06-03,./housing/,Direct,NON-MOBILE,3291,2983,475,23182
2024,23,2024-06-03,./housing/,Other,MOBILE,384,321,92,1394
2024,23,2024-06-03,./housing/,Other,NON-MOBILE,453,406,36,2986
2024,23,2024-06-03,./housing/,Paid,MOBILE,3911,3093,16,13819
2024,23,2024-06-03,./housing/,Paid,NON-MOBILE,2549,2242,26,15013
2024,23,2024-06-03,./housing/,SEO,MOBILE,6219,5330,2254,35157
2024,23,2024-06-03,./housing/,SEO,NON-MOBILE,4614,4194,1384,33047
2024,23,2024-06-03,./housing/,Undefined,MOBILE,227,227,0,1559
2024,23,2024-06-03,./housing/,Undefined,NON-MOBILE,171,169,0,1234
2024,23,2024-06-03,./members/,Direct,MOBILE,37345,32007,5391,117985
2024,23,2024-06-03,./members/,Direct,NON-MOBILE,47638,39677,1893,233038
2024,23,2024-06-03,./members/,Other,MOBILE,5628,4520,77,20602
2024,23,2024-06-03,./members/,Other,NON-MOBILE,10687,8452,31,49083
2024,23,2024-06-03,./members/,Paid,MOBILE,13453,10881,181,50453
2024,23,2024-06-03,./members/,Paid,NON-MOBILE,26541,22147,94,135593
2024,23,2024-06-03,./members/,SEO,MOBILE,11055,8878,242,41312
2024,23,2024-06-03,./members/,SEO,NON-MOBILE,20631,16833,132,106976
2024,23,2024-06-03,./members/,Undefined,MOBILE,1238,1235,0,5670
2024,23,2024-06-03,./members/,Undefined,NON-MOBILE,7056,6344,0,109532
2024,23,2024-06-03,.Home,Direct,MOBILE,61992,54804,22862,335094
2024,23,2024-06-03,.Home,Direct,NON-MOBILE,42332,37203,9075,262483
2024,23,2024-06-03,.Home,Other,MOBILE,13803,12028,3521,66239
2024,23,2024-06-03,.Home,Other,NON-MOBILE,12837,11126,1066,81458
2024,23,2024-06-03,.Home,Paid,MOBILE,31039,26393,7703,194144
2024,23,2024-06-03,.Home,Paid,NON-MOBILE,38690,34267,9188,280598
2024,23,2024-06-03,.Home,SEO,MOBILE,18988,15834,4419,121711
2024,23,2024-06-03,.Home,SEO,NON-MOBILE,24379,21060,4833,177735
2024,23,2024-06-03,.Home,Undefined,MOBILE,1329,1330,0,4383
2024,23,2024-06-03,.Home,Undefined,NON-MOBILE,447,427,0,3638
2024,23,2024-06-03,.LYP,Direct,MOBILE,3839,3537,2454,16244
2024,23,2024-06-03,.LYP,Direct,NON-MOBILE,1493,1372,536,11440
2024,23,2024-06-03,.LYP,Other,MOBILE,1054,993,611,2809
2024,23,2024-06-03,.LYP,Other,NON-MOBILE,608,564,173,4032
2024,23,2024-06-03,.LYP,Paid,MOBILE,47389,45850,37545,187686
2024,23,2024-06-03,.LYP,Paid,NON-MOBILE,23968,23210,12459,179168
2024,23,2024-06-03,.LYP,SEO,MOBILE,347,315,27,1178
2024,23,2024-06-03,.LYP,SEO,NON-MOBILE,368,320,40,1820
2024,23,2024-06-03,.LYP,Undefined,MOBILE,17,17,1,74
2024,23,2024-06-03,.LYP,Undefined,NON-MOBILE,35,35,0,350
2024,23,2024-06-03,.LYP Payment,Direct,MOBILE,296,260,50,573
2024,23,2024-06-03,.LYP Payment,Direct,NON-MOBILE,89,87,9,739
2024,23,2024-06-03,.LYP Payment,Other,MOBILE,14,13,1,17
2024,23,2024-06-03,.LYP Payment,Other,NON-MOBILE,9,9,0,52
2024,23,2024-06-03,.LYP Payment,Paid,MOBILE,345,294,32,842
2024,23,2024-06-03,.LYP Payment,Paid,NON-MOBILE,118,109,4,734
2024,23,2024-06-03,.LYP Payment,SEO,MOBILE,59,55,1,154
2024,23,2024-06-03,.LYP Payment,SEO,NON-MOBILE,52,41,0,168
2024,23,2024-06-03,.LYP Payment,Undefined,MOBILE,8,8,0,19
2024,23,2024-06-03,.LYP Payment,Undefined,NON-MOBILE,4,4,0,35
2024,23,2024-06-03,.Other,Direct,MOBILE,17231,16355,5242,21695
2024,23,2024-06-03,.Other,Direct,NON-MOBILE,17487,16426,1414,37097
2024,23,2024-06-03,.Other,Other,MOBILE,1518,1439,339,2110
2024,23,2024-06-03,.Other,Other,NON-MOBILE,5972,5217,98,148348
2024,23,2024-06-03,.Other,Paid,MOBILE,6868,6395,691,14444
2024,23,2024-06-03,.Other,Paid,NON-MOBILE,14901,14065,512,26268
2024,23,2024-06-03,.Other,SEO,MOBILE,7145,6620,1724,21155
2024,23,2024-06-03,.Other,SEO,NON-MOBILE,13238,12328,1207,40512
2024,23,2024-06-03,.Other,Undefined,MOBILE,934,934,0,4032
2024,23,2024-06-03,.Other,Undefined,NON-MOBILE,1394,1350,0,11178
2024,23,2024-06-03,.Property,Direct,MOBILE,41668,31198,17087,99591
